ID;NAME;ADDRESS;TYPE;CATEGORIES;USPs;OwnContributions
"{""$guid"":""c0fe6b6d-2e6e-40f8-895b-a0cfb6b9f6d1""}";"""Seniorenservice Dominik Holtzmann""";"""Grosse Praesidenten Str. 9097229 Estenfeld""";"""AMBULANT""";"[{""Name"":""Spezielle ambulante palliativ Versorgung (SAPV)"",""Description"":null},{""Name"":""24-h-Pflegekraft vor Ort""},{""Name"":""intelligente Wohnraumsensorik"",""Description"":""kurz: AAL-altersgerechte Assistenzsysteme""},{""Name"":""Haustiere nach Absprache""}]";"[""Konstante Bezugspersonen"",""Betreuung auch im Urlaub und bei Familienfeiern"",""Christliche Begleitung auf Wunsch""]";"[{""Degree"":2,""Amount"":1599.528776179},{""Degree"":3,""Amount"":2653.565069266},{""Degree"":4,""Amount"":3379.133169134}]"
"{""$guid"":""c315405c-0d8e-4603-8b1e-704e46db270d""}";"""Christian Frankfurter""";"""Langenhorner Chaussee 5883455 Bayerisch Gmain""";"""AMBULANT""";"[{""Name"":""Cafe""},{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null}]";[];[]
"{""$guid"":""c3f60aad-cec0-4dd9-9bdb-8e85c5d9b517""}";"""Martin Fuhrmann""";"""Budapester Strasse 2924508 Neumünster""";"""AMBULANT""";"[{""Name"":""Eigene Möbel"",""Description"":""Planung und Absprache mit der Einrichtung.""},{""Name"":""angeschlossenes betreutes Wohnen"",""Description"":null},{""Name"":""Trimm-Dich-Pfad""}]";[];[]
"{""$guid"":""c5978319-0f98-4f73-b282-162b8f861748""}";"""Ambulante Hauskrankenpflege Sabrina Meier""";"""Genterstrasse 6324043 Kiel""";"""AMBULANT""";"[{""Name"":""Hausarztbesuche""},{""Name"":""Kapelle"",""Description"":null}]";[];[]
"{""$guid"":""c60b09c3-9d5e-45f4-8eca-63d7b8a50b58""}";"""Dieter Zimmer""";"""Messedamm 8206016 Halle""";"""AMBULANT""";"[{""Name"":""Beatmungspflege"",""Description"":""Stationäre Pflege für Menschen mit Beatmung.""},{""Name"":""Wäscheservice""},{""Name"":""Behandlungspflege"",""Description"":""Durchführung medizinischer Leistungen nach ärztlicher Anordnung z.B. Medikamentengabe.""},{""Name"":""Terrasse"",""Description"":null}]";[];[]
"{""$guid"":""c61c666a-ec50-4375-a59b-a9858c1a723c""}";"""Peter Reinhardt Klinik""";"""Invalidenstrasse 3867482 Altdorf""";"""STATIONARY""";"[{""Name"":""Hausarztbesuche"",""Description"":null}]";"[""Telefonische Erreichbarkeit werktags zw 8 und 17 Uhr gewährleistet.""]";"[{""Degree"":3,""Amount"":2441.864594557}]"
"{""$guid"":""c7e58834-38a3-401b-b190-69f92a1e19b5""}";"""Ambulante Hauskrankenpflege Martin Abend""";"""Storkower Strasse 3856567 Neuwied Rodenbach""";"""AMBULANT""";"[{""Name"":""Andachtsraum"",""Description"":null},{""Name"":""angeschlossenes betreutes Wohnen"",""Description"":null},{""Name"":""Wäscheservice""},{""Name"":""religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste und weiteres.""}]";"[""Alles aus einer Hand: Betreuung, Pflege,  Beratung, Hausnotruf und vieles mehr""]";"[{""Degree"":2,""Amount"":1400.634330768}]"
"{""$guid"":""c8b23a84-7e1e-464e-abb1-d5450994c45e""}";"""Ambulante Hauskrankenpflege Nadine Maur""";"""Lange Strasse 2382004 Unterhaching""";"""AMBULANT""";"[{""Name"":""Wachkoma"",""Description"":""Häusliche Pflege für Menschen mit Wachkoma.""}]";"[""Besonders""]";"[{""Degree"":2,""Amount"":1126.015072747}]"
"{""$guid"":""caf90454-2900-442b-acfc-591da1c88f36""}";"""Sarah Möller Klinik""";"""Büsingstrasse 9085445 Oberding""";"""STATIONARY""";"[{""Name"":""Mahlzeiten oder Mittagstisch in der Anlage""},{""Name"":""Essen auf Rädern""},{""Name"":""Garage/ Stellplatz""}]";"[""Damit Sie sich bei uns wohlfühlen, gestalten Sie Ihr Zimmer mit Ihrem gemütlichen Sessel, der Vitrine mit lieb gewonnenen Erinnerungsstücken und den Bildern Ihrer Familie."",""Im Haus im Schlösslesgarten gleicht keine Woche der anderen. Wir gestalten die Tage mit verschiedenen Aktivitäten und Veranstaltungen."",""Vermittlung von:\nHausnotruf\nEssen auf Rädern\nKurzzeitpflege, stationäre Pflege und Tagespflege\nBesuchsdiensten\nFußpflege""]";"[{""Degree"":3,""Amount"":2819.708135943},{""Degree"":4,""Amount"":3446.542019116}]"
"{""$guid"":""cc9443a7-ecce-49f3-a0fc-5c2c6ed296c6""}";"""Michael Köhler""";"""An der Alster 9419253 Boizenburg""";"""AMBULANT""";[];[];[]
"{""$guid"":""cd809c0a-5054-4ce6-a88d-01ae64b4ea0a""}";"""Ambulante Hauskrankenpflege Anja Egger""";"""Fontenay 1195620 Wunsiedel""";"""AMBULANT""";"[{""Name"":""Gesprächsangebote""},{""Name"":""Spielplatz""},{""Name"":""Trimm-Dich-Pfad""},{""Name"":""Demenz geeignet""},{""Name"":""Fahr- und Begleitservice""}]";[];[]
"{""$guid"":""cdb8ba5d-ed7e-4d64-8cb4-b31bfaf70be9""}";"""Seniorenservice Felix Gerber""";"""Lietzensee-Ufer 5001589 Oelsitz""";"""AMBULANT""";"[{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null},{""Name"":""Terrasse""},{""Name"":""Park""},{""Name"":""24-h-Pflegekraft vor Ort""},{""Name"":""Behandlungspflege"",""Description"":""Durchführung medizinischer Leistungen nach ärztlicher Anordnung z.B. Medikamentengabe.""},{""Name"":""Friseur"",""Description"":null}]";"[""Beratungen, auch für Menschen ohne Pflegegrad"",""500 Meter bis zur Bushaltestelle und Bäckerei"",""Jeder Gast kann selbst bestimmen, an welchen Tagen und wie oft er kommen möchte.""]";"[{""Degree"":2,""Amount"":1957.350228078},{""Degree"":4,""Amount"":3210.782333841}]"
"{""$guid"":""ceea005a-a39c-4bc5-aa94-368600da45a1""}";"""Ambulante Hauskrankenpflege Stephan Weissmuller""";"""Schoenebergerstrasse 3608364 Glauchau""";"""AMBULANT""";"[{""Name"":""Religiöse Angebote"",""Description"":""z.B. regelmäßige Andachten, Gottesdienste und weiteres.""},{""Name"":""angeschlossenes stationäres Pflegeheim"",""Description"":null},{""Name"":""angeschlossene stationäre Pflegeeinrichtungen""}]";[];[]
"{""$guid"":""cefd7379-39af-4fc8-bb4a-ff5d6a47b398""}";"""Tagespflegestätte für Senioren Maria Maurer""";"""Alt Reinickendorf 1486486 Bonstetten""";"""DAYCARE""";"[{""Name"":""Einkaufsmöglichkeiten""},{""Name"":""Restaurant""}]";"[""Öffnungszeiten/ Tage: Montag bis Samstag von 8:00 - 16:30 Uhr""]";"[{""Degree"":4,""Amount"":3802.846994159}]"
"{""$guid"":""cff1ffc9-f34e-4bf6-8fa0-3273728843c0""}";"""Uta Lowe Klinik""";"""Neuer Jungfernstieg 4784153 Bodenkirchen""";"""STATIONARY""";"[{""Name"":""Besuchsdienst""},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""},{""Name"":""Friseur"",""Description"":null},{""Name"":""Tagesausflüge"",""Description"":null},{""Name"":""Apotheke""},{""Name"":""Terrasse""},{""Name"":""öffentliche Bibliothek""},{""Name"":""Haustiere vorhanden"",""Description"":null}]";"[""Die Architektur und das Erscheinungsbild der einzelnen Gebäudeteile fügen sich geschmackvoll in die Umgebung ein."",""Stundenintensive Betreuung und Pflege""]";"[{""Degree"":3,""Amount"":2850.398182683}]"
"{""$guid"":""d2945d4a-639a-4d5f-bd95-874302f5949a""}";"""Tagespflegestätte für Senioren Peter Faust""";"""Bissingzeile 2725578 Dägeling""";"""DAYCARE""";"[{""Name"":""Haustiere vorhanden"",""Description"":null},{""Name"":""Garten"",""Description"":null},{""Name"":""angeschlossener ambulanter Pflegedienst""},{""Name"":""Gruppenangebote für Senioren"",""Description"":""Regelmäßige Veranstaltungen für Senioren""},{""Name"":""Haustiere vorhanden"",""Description"":null},{""Name"":""Garten""}]";"[""Wundversorgungen""]";"[{""Degree"":4,""Amount"":3416.058766384}]"
"{""$guid"":""d65c9b04-ca86-4aba-9672-f2c19567e0c2""}";"""Martina Herz Klinik""";"""Langenhorner Chaussee 4584051 Essenbach""";"""STATIONARY""";"[{""Name"":""Therapieangebote""},{""Name"":""Terrasse""}]";"[""Im großzügigen Café Ulla erhalten Sie ganztags Getränke und Kuchen.\n\nZur Mittagszeit servieren wir Ihnen auch Mittagessen. Es gibt täglich zwei Menüs zur Auswahl."",""Tagespflege: 15 Plätze""]";"[{""Degree"":3,""Amount"":2902.010324365},{""Degree"":4,""Amount"":3209.118739566}]"
"{""$guid"":""d6d8f488-cc81-486c-a691-5a672d10e119""}";"""Seniorenservice Marina Dietrich""";"""Koepenicker Str. 756357 Weyer""";"""AMBULANT""";"[{""Name"":""Friseur"",""Description"":null},{""Name"":""Verhinderungspflege"",""Description"":""Übernahme der Grundpflege und Hauswirtschaft bei Verhinderung der Pflegeperson.""},{""Name"":""Einbauküche""},{""Name"":""Spezielle psychische Betreuungsleistungen"",""Description"":null},{""Name"":""Friseur"",""Description"":null}]";"[""Feste Bezugspersonen innerhalb des Pflege-Teams""]";"[{""Degree"":2,""Amount"":1714.321022255}]"
"{""$guid"":""d6e80a3a-b0d8-426c-a9fd-a144d4cff97b""}";"""Melanie Hertz""";"""An Der Urania 6325549 Hohenlockstedt""";"""AMBULANT""";[];[];[]
"{""$guid"":""d7d824ee-085a-4b7d-b263-6bb741d7cdd3""}";"""Pflegeeinrichtung Sabrina Schroeder""";"""Pasewalker Straße 3376534 Baden-Baden""";"""STATIONARY""";"[{""Name"":""Kegelbahn"",""Description"":null},{""Name"":""Therapieangebote""},{""Name"":""Theater""},{""Name"":""Einzelangebote (Betreuung)"",""Description"":null},{""Name"":""Rollstuhlgerechte Küche""}]";"[""gute Erreichbarkeit via S-Bahn"",""In unserer Arbeit fühlen wir uns den christlichen Werten wie Nächstenliebe und Toleranz verbunden und machen diese Werte in der täglichen Arbeit erlebbar."",""Über alle Fragen rund um die Pflege möchten wir mit Ihnen offen sprechen und Sie umfassend beraten. Dazu kommen wir auch gerne direkt zu Ihnen nach Hause.""]";"[{""Degree"":3,""Amount"":2230.502180979},{""Degree"":4,""Amount"":3764.950897319}]"
"{""$guid"":""d7ebb221-250a-4776-919c-212fdbab1b90""}";"""Seniorenservice Steffen Eisenhauer""";"""Fugger Strasse 7614402 Potsdam""";"""AMBULANT""";"[{""Name"":""Garten"",""Description"":null},{""Name"":""Sportplatz""}]";"[""Online Pflegekurs: www.johanniter-pflegecoach.de"",""Respekt und Wertschätzung""]";"[{""Degree"":2,""Amount"":1999.117677915},{""Degree"":4,""Amount"":3568.455352247}]"
"{""$guid"":""da31222c-5a89-4ad4-9521-3cb0f115a048""}";"""Seniorenservice Dirk Vogler""";"""Bayreuther Strasse 3189081 Ulm Mähringen""";"""AMBULANT""";"[{""Name"":""Aufzug"",""Description"":null},{""Name"":""angeschlossene spezielle ambulante Palliativversorgung (SAPV)"",""Description"":null}]";"[""Beratung"",""Alles aus einer Hand: Betreuung, Pflege,  Beratung, Hausnotruf und Fahrdienst""]";"[{""Degree"":2,""Amount"":1672.886278212}]"
"{""$guid"":""dc5b2b9c-bd7f-44b1-9cb5-c086a0ecd21b""}";"""Seniorenservice Katrin Kruger""";"""Schoenebergerstrasse 9408499 Mylau""";"""AMBULANT""";"[{""Name"":""angeschlossene altersgerechte Wohnformen"",""Description"":null},{""Name"":""Schwimmbad""},{""Name"":""Freizeitaktivitäten in der Anlage""},{""Name"":""Essen auf Rädern""},{""Name"":""Keller""}]";"[""Urlaubspflege"",""individuelle Betreuung entsprechend der Bedürfnisse des Patienten"",""Die Pflegefachkraft führt die ärztliche Verordnung (Rezept) aus. Die Kosten werden zum größten Teil von der Krankenkasse übernommen. Nähere Infos erhalten Sie bei Ihrem Ansprechpartner.""]";"[{""Degree"":2,""Amount"":1962.438926898},{""Degree"":4,""Amount"":3952.075092332}]"
"{""$guid"":""de2559ca-e48c-43e6-8f78-b79498e6ce02""}";"""Seniorenservice Patrick Gärtner""";"""Luckenwalder Strasse 5826427 Esens""";"""AMBULANT""";"[{""Name"":""angeschlossene Wohngemeinschaft für Demenzerkrankte"",""Description"":null}]";"[""regelmäßige Andachten und Gottesdienste, seelsorgerische Begleitung""]";"[{""Degree"":2,""Amount"":1510.670583817}]"
"{""$guid"":""df6b21f0-48a2-4583-8757-3239cc9a3ed2""}";"""Seniorenservice Maximilian Koenig""";"""Genslerstraße 8310409 Berlin Weißensee""";"""AMBULANT""";"[{""Name"":""Entlastung"",""Description"":null}]";"[""Freundlichkeit""]";"[{""Degree"":2,""Amount"":1818.112605283}]"
"{""$guid"":""e0687e0f-b6af-4ea9-bad8-31d4866b9071""}";"""Seniorenservice Jonas Schäfer""";"""Luetzowplatz 7854636 Ließem""";"""AMBULANT""";"[{""Name"":""angeschlossene stationäre Einrichtung"",""Description"":null},{""Name"":""WLAN kostenlos"",""Description"":null},{""Name"":""Dusche""},{""Name"":""Kino""},{""Name"":""Betreuung"",""Description"":null}]";"[""schöne Gartenanlage""]";"[{""Degree"":2,""Amount"":1550.049351202}]"
"{""$guid"":""e0828fa8-84d5-4d5f-b9c1-2c4f9f8ac951""}";"""Tagespflegestätte Jens Feierabend""";"""Neuer Jungfernstieg 8084144 Geisenhausen""";"""DAYCARE""";"[{""Name"":""Behindertengerechtes WC""},{""Name"":""Spezielle ambulante palliative Versorgung (SAPV)"",""Description"":""Besondere Pflege sterbenskranker Menschen zur Verbesserung der Lebensqualität.""},{""Name"":""Haustiere vorhanden"",""Description"":null},{""Name"":""Badewanne""},{""Name"":""intelligente Wohnraumsensorik"",""Description"":""kurz: AAL-altersgerechte Assistenzsysteme""},{""Name"":""Einbauküche""},{""Name"":""Bibliothek"",""Description"":null}]";"[""Elblandklinikum Radebeul auf dem Nachbargrundstück""]";"[{""Degree"":4,""Amount"":3276.488437795}]"
"{""$guid"":""e1365537-8531-4e0f-a414-b1db2f1b354e""}";"""Tagespflegestätte für Senioren Heike Schweitzer""";"""Rathausstrasse 9586609 Donauwörth""";"""DAYCARE""";"[{""Name"":""Telefon- und Internetanschluss im Zimmer"",""Description"":null},{""Name"":""Haustiere nach Absprache""}]";"[""kompetent, verlässlich und flexibel"",""Wer im Martin-Haug-Stift wohnt, hat zahlreiche Möglichkeiten, seine Zeit aktiv zu gestalten. Dafür einen Rahmen zu schaffen gehört zu den Aufgaben unseres Hauses.""]";"[{""Degree"":4,""Amount"":4122.189684129}]"
"{""$guid"":""e1595b03-149b-46c3-9d54-6ce7fa173d72""}";"""Claudia Kuefer gGmbH""";"""Prager Str 5582296 Schöngeising""";"""STATIONARY""";"[{""Name"":""angeschlossene Tagespflege""},{""Name"":""Garten"",""Description"":null},{""Name"":""Pflege für Menschen mit Behinderung (Physisch)"",""Description"":null},{""Name"":""angeschlossenes betreutes Wohnen"",""Description"":null},{""Name"":""Freizeitaktivitäten in der Anlage""},{""Name"":""Facharztbesuche"",""Description"":null}]";"[""Kirche direkt daneben""]";"[{""Degree"":3,""Amount"":3037.391959591}]"
"{""$guid"":""e3333b67-cd29-4bf4-8892-0f65774e4d08""}";"""Ambulante Hauskrankenpflege Jan Dreher""";"""Konstanzer Strasse 8865451 Kelsterbach""";"""AMBULANT""";"[{""Name"":""Demenzbetreuung"",""Description"":""Besondere Betreuung für Demenzerkrankte.""},{""Name"":""Einkaufsmöglichkeiten""},{""Name"":""Spezielle Psychische Betreuungsleistungen"",""Description"":null},{""Name"":""Veranstaltungen/ Feste"",""Description"":null},{""Name"":""Gruppenangebote für Senioren"",""Description"":""Regelmäßige Veranstaltungen für Senioren""},{""Name"":""Rollstuhlgerechte Küche""}]";"[""Eine kompetente Begleitung in allen Lebenssituationen wird durch geschultes Personal gewährleistet."",""Öffnungszeiten/ Tage: Montag bis Samstag von 8:00 - 16:30 Uhr""]";"[{""Degree"":2,""Amount"":1120.926373927},{""Degree"":4,""Amount"":3813.788724744}]"
"{""$guid"":""e39d7fd0-85e1-48b2-b379-21cc2c8f7d02""}";"""Sophia Baecker Klinik""";"""Hermannstrasse 4255278 Eimsheim""";"""STATIONARY""";"[{""Name"":""Essen auf Rädern""},{""Name"":""Spezielle psychische Betreuungsleistungen"",""Description"":null},{""Name"":""Gruppenangebote für Senioren"",""Description"":""Regelmäßige Veranstaltungen für Senioren""},{""Name"":""Apotheke""}]";"[""Damit Sie sich bei uns wohlfühlen, gestalten Sie Ihr Zimmer mit Ihrem gemütlichen Sessel, der Vitrine mit lieb gewonnenen Erinnerungsstücken und den Bildern Ihrer Familie."",""Hausnotruf inklusive für unsere Pflegekunden"",""Betreuung auch im Urlaub und bei Familienfeiern"",""Damit Sie sich bei uns wohlfühlen, gestalten Sie Ihr Zimmer mit Ihrem gemütlichen Sessel, der Vitrine mit lieb gewonnenen Erinnerungsstücken und den Bildern Ihrer Familie.""]";"[{""Degree"":3,""Amount"":2790.174060403},{""Degree"":2,""Amount"":1862.179976707},{""Degree"":4,""Amount"":3693.42978133}]"
"{""$guid"":""e4a68b24-a593-49a0-a38d-724e0ff99751""}";"""Juliane Egger""";"""Eschenweg 8207720 Jena""";"""AMBULANT""";"[{""Name"":""Spa""},{""Name"":""Haustiere vorhanden"",""Description"":null},{""Name"":""Essen auf Rädern""},{""Name"":""Tagesausflüge"",""Description"":null},{""Name"":""Kapelle"",""Description"":null}]";[];[]
"{""$guid"":""e5a3fc47-bd7b-4c07-947a-4cddbbeee044""}";"""Mike Reiniger Klinik""";"""Neue Roßstr. 8355545 Bad Kreuznach Vor der Lohr""";"""STATIONARY""";"[{""Name"":""Fahr- und Begleitservice""},{""Name"":""Verhinderungspflege"",""Description"":""Übernahme der Grundpflege und Hauswirtschaft bei Verhinderung der Pflegeperson.""},{""Name"":""Schwimmbad/ Pool"",""Description"":null},{""Name"":""Hospizarbeit"",""Description"":null},{""Name"":""Behandlungspflege"",""Description"":""Durchführung medizinischer Leistungen nach ärztlicher Anordnung z.B. Medikamentengabe.""}]";"[""Transparente Abrechnung nach Zeit""]";"[{""Degree"":3,""Amount"":2744.550622997}]"
"{""$guid"":""e60e6794-0684-4b89-be0f-c892b5951054""}";"""Tagespflegestätte Silke Fassbinder""";"""Eschenweg 2307717 Jena""";"""DAYCARE""";"[{""Name"":""Terrasse""},{""Name"":""Einbauküche""},{""Name"":""Pflege im Urlaub"",""Description"":""Pflege für Urlaubsgäste im Hotel oder der Pflegeeinrichtung im Gästebereich.""}]";"[""Garten und angrenzender Park"",""Parkgelände""]";"[{""Degree"":4,""Amount"":3199.607653986},{""Degree"":3,""Amount"":3086.589568335}]"
"{""$guid"":""e6488a14-e66d-48e0-bc05-89427fc561c8""}";"""Seniorenservice Christine Hertz""";"""Kantstraße 7609353 Oberlungwitz""";"""AMBULANT""";"[{""Name"":""angeschlossener ambulanter Pflegedienst"",""Description"":null},{""Name"":""Einkaufsservice""}]";"[""Familiäre Atmosphäre"",""Einfach persönlicher da eins zu eins Betreuung""]";"[{""Degree"":2,""Amount"":1457.33517127},{""Degree"":3,""Amount"":2728.504004878}]"
"{""$guid"":""e662e920-996a-4186-8c0d-1a43dbe54767""}";"""Klaus Fassbinder""";"""Ruschestrasse 3506484 Ditfurt""";"""AMBULANT""";"[{""Name"":""Demenz Dorf (Offen)""},{""Name"":""Behindertengerechtes WC""}]";[];[]
"{""$guid"":""e6b19c80-4005-4602-9f0a-a9d29dd1e916""}";"""Ines Mehler""";"""Bissingzeile 6227632 Mulsum""";"""AMBULANT""";[];[];[]
"{""$guid"":""e7089f5c-1932-45c4-8ba3-3ed7d66a6850""}";"""Mike Dietrich Klinik""";"""Knesebeckstrasse 9453547 Hümmerich""";"""STATIONARY""";"[{""Name"":""Demenzbetreuung""},{""Name"":""Pflege für Menschen mit Behinderung (Psychisch)"",""Description"":null},{""Name"":""angeschlossener ambulanter Pflegedienst"",""Description"":null}]";"[""Vom oberen Stockwerk des Pflegewohnhauses hat man einen wunderschönen Blick auf die Schwäbische Alb sowie in die romantische Gartenidylle einer Kleinstadt.""]";"[{""Degree"":3,""Amount"":2965.190428759}]"
"{""$guid"":""e7a78d4a-7a5f-48d1-b0e4-67ad57c9b5f7""}";"""Ambulante Hauskrankenpflege Thorsten Unger""";"""Eschenweg 3898561 Schmalkalden""";"""AMBULANT""";"[{""Name"":""Pflegeberatung allgemein"",""Description"":""z.B. Beratung zur geeigneten pflegerischen Versorgung und Antragsformalitäten.""},{""Name"":""Kirchengemeinde""},{""Name"":""WLAN kostenpflichtig"",""Description"":null},{""Name"":""Boten- und Behördengänge""},{""Name"":""Trimm-Dich-Pfad""}]";"[""Feste Bezugspersonen innerhalb des Pflege-Teams"",""gemeinsame Mahlzeiten""]";"[{""Degree"":2,""Amount"":1307.020145379},{""Degree"":4,""Amount"":3517.386998989}]"
"{""$guid"":""e858c983-d308-468b-83a1-d14bbfb055a4""}";"""Tagespflegestätte für Senioren Susanne Friedmann""";"""Guentzelstrasse 8255576 Welgesheim""";"""DAYCARE""";"[{""Name"":""Meer""},{""Name"":""Veranstaltungen/ Fest""},{""Name"":""Pflege im Urlaub"",""Description"":""Pflege für Urlaubsgäste im Hotel oder der Pflegeeinrichtung im Gästebereich.""},{""Name"":""Andachtsraum"",""Description"":null}]";"[""Wir bieten ein vielfältiges Programm, das die Interessen unserer Bewohnerinnen und Bewohner berücksichtigt. Dazu gehören Erzählrunden, Bewegungswelten, Sitzgymnastik sowie Malen, Singen und Spiele."",""Modernes Haus mit ansprechenden Wohnküchen auf den Wohnbereichen""]";"[{""Degree"":4,""Amount"":3890.805181065}]"
"{""$guid"":""eb03b7d0-5478-461f-a411-fd3f1a564683""}";"""Tanja Trommler Klinik""";"""Prager Str 1885356 Freising""";"""STATIONARY""";"[{""Name"":""barrierearm""},{""Name"":""Beatmungspflege"",""Description"":""Häusliche Pflege für Menschen mit Beatmung.""},{""Name"":""Verhinderungspflege"",""Description"":""Übernahme der Grundpflege und Hauswirtschaft bei Verhinderung der Pflegeperson.""}]";"[""Betreuung auch im Urlaub und bei Familienfeiern""]";"[{""Degree"":3,""Amount"":2610.968998685}]"
"{""$guid"":""ed38d971-1c8e-43d2-b770-1ebe823f97a5""}";"""Tagespflegestätte für Senioren Niklas Jaeger""";"""Unter den Linden 5919005 Schwerin""";"""DAYCARE""";"[{""Name"":""Trimm-Dich-Pfad""},{""Name"":""Hilfe beim Schriftverkehr""},{""Name"":""Concierge/ Pförtner""}]";"[""Wir bieten die Möglichkeit an kulturellen, religiösen und sozialen Angeboten teilzunehmen. Neben Aktivierungs- und Beschäftigungsangeboten bieten wir ein wöchentlich Veranstaltungsprogramm."",""Ehrenamtliche Mitarbeiter sind für uns sehr wertvoll in der Betreuung der Bewohner. Wir schätzen Ihr Engagement und die Zeit, in der Sie sich individuell den Menschen zuwenden."",""Möblierung mit eigenen Möbeln möglich""]";"[{""Degree"":4,""Amount"":3630.786607918},{""Degree"":3,""Amount"":2876.567352739}]"
"{""$guid"":""ee064858-1a27-4af8-b771-2e3b057e3529""}";"""Marcel Weissmuller""";"""Storkower Strasse 4456283 Nörtershausen""";"""AMBULANT""";"[{""Name"":""Schwimmbad""},{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""medizinische hausärztliche Versorgung""},{""Name"":""Keller""},{""Name"":""Demenz geeignet""},{""Name"":""Dusche""},{""Name"":""Gemeindezentrum""}]";[];[]
"{""$guid"":""ee77fa28-e822-4f41-a3b6-f1aacea7da38""}";"""Jürgen Nadel""";"""Holstenwall 8104936 Berga""";"""AMBULANT""";[];[];[]
"{""$guid"":""eeaf6475-3715-436d-b096-f7954f85e4dc""}";"""Ambulante Hauskrankenpflege Brigitte Koehler""";"""Rudower Chaussee 545964 Gladbeck""";"""AMBULANT""";"[{""Name"":""Behandlungspflege"",""Description"":""Durchführung medizinischer Leistungen nach ärztlicher Anordnung z.B. Medikamentengabe, Verbandswechsel, Insulininjektion und weiteres.""},{""Name"":""Gesprächsangebote"",""Description"":null},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""},{""Name"":""Terrasse"",""Description"":null}]";"[""Vermittlung ambulanter Hilfen, zum Beispiel häusliche Pflege und Versorgung"",""Begleitung bei der MDK Begutachtung""]";"[{""Degree"":1,""Amount"":928.020632792},{""Degree"":3,""Amount"":2345.43432486}]"
"{""$guid"":""ef08dc85-1bfc-499a-b77d-63a0a1683e58""}";"""Seniorenservice Ines Eichelberger""";"""Grolmanstraße 8628277 Bremen Kattenesch""";"""AMBULANT""";"[{""Name"":""angeschlossenes stationäres Pflegeheim"",""Description"":null},{""Name"":""angeschlossene Tagespflege""},{""Name"":""Boten- und Behördengänge""},{""Name"":""Betreuung"",""Description"":null},{""Name"":""Facharztbesuche"",""Description"":null},{""Name"":""Reinigungsservice""}]";"[""Feste Bezugspersonen innerhalb des Pflege-Teams"",""Deutschsprachiges Personal"",""In unserer Arbeit fühlen wir uns den christlichen Werten wie Nächstenliebe und Toleranz verbunden und machen diese Werte in der täglichen Arbeit erlebbar.""]";"[{""Degree"":2,""Amount"":1932.904851359},{""Degree"":3,""Amount"":3023.517166392}]"
"{""$guid"":""ef6f1ba9-9751-4b72-90a8-db4b585610e3""}";"""Tagespflegestätte Felix Weiss""";"""Albrechtstrasse 9286304 Friedberg""";"""DAYCARE""";"[{""Name"":""Behindertengerechtes WC""},{""Name"":""Gäste-WC""},{""Name"":""Begleitung/ Fahrt zum Arzt"",""Description"":null},{""Name"":""Garten""},{""Name"":""Gäste-WC""},{""Name"":""Garten"",""Description"":null}]";"[""Stundenweise Pflege und Betreuung ab 2 Stunden je Einsatz"",""In unserer Arbeit fühlen wir uns den christlichen Werten wie Nächstenliebe und Toleranz verbunden und machen diese Werte in der täglichen Arbeit erlebbar."",""Telefonische Erreichbarkeit werktags zw 8 und 17 Uhr gewährleistet.""]";"[{""Degree"":4,""Amount"":3264.587769292},{""Degree"":3,""Amount"":2550.319600059}]"
"{""$guid"":""f0196543-a88e-4379-aa0b-e060334212f9""}";"""Mike Daecher""";"""Lützowplatz 2654528 Salmtal""";"""AMBULANT""";"[{""Name"":""Gästeunterbringung"",""Description"":""Gästezimmer in der Anlage können tageweise gebucht werden.""},{""Name"":""Trimm-Dich-Pfad""},{""Name"":""Fahrdienst"",""Description"":""Abhol- und Rückfahrt-Service.""},{""Name"":""angeschlossenes betreutes Wohnen"",""Description"":null},{""Name"":""Rollstuhlgerechte Küche""}]";[];[]
"{""$guid"":""f06eb570-3fe9-4a81-bf31-04c2fa334cdf""}";"""Tagespflegestätte für Senioren Luca Himmel""";"""Eichendorffstr. 2688364 Wolfegg""";"""DAYCARE""";"[{""Name"":""Meer""},{""Name"":""Betreuungs- und Entlastungsleistungen"",""Description"":""z.B. Begleitung im Alltag und Entlastung pflegender Angehöriger; Die Abrechnung erfolgt über das Budget von 125 Euro im Monat.""},{""Name"":""Gemeinschaftsküche""}]";"[""Das Gebäude ist modern eingerichtet und bietet viele Orte der Begegnung wie verschiedene Wohnzimmer und Sitzgruppen, die Cafeteria, den Innenhof und den Garten.""]";"[{""Degree"":4,""Amount"":3893.761163179}]"
